VICTOR | \\?\ACPI#AuthenticAMD_-_AMD64_Family_25_Model_117_-_AMD_Ryzen_5_8645HS_w#_Radeon_760M_Graphics#7#{dbe4373d-3c81-40cb-ace4-e0e5d05f0c9f}
VICTOR | \\?\ACPI#AuthenticAMD_-_AMD64_Family_25_Model_117_-_AMD_Ryzen_5_8645HS_w#_Radeon_760M_Graphics#0#{45bd8344-7ed6-49cf-a440-c276c933b053}
VICTOR | \\?\PCI#VEN_1022&DEV_14EB&SUBSYS_14EB1022&REV_00#3&11583659&1&41#{dbe4373d-3c81-40cb-ace4-e0e5d05f0c9f}
Boult Audio Airbass | \\?\BTHHFENUM#BthHFPAudio#9&368836b6&0&97#{65e8773d-8f56-11d0-a3b9-00a0c9223196}\Wave
VICTOR | \\?\ACPI#NVDA0820#NPCF#{29d92575-4cb9-489e-a9ae-d18efeca7691}
AMD HD Audio HDMI out  mixer #1 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e1HDMIOut4Topo
VICTOR | \\?\USB#ROOT_HUB30#5&352478c&0&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8}
AMD HD Audio DP out #2 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\e2DPOut4Wave
DELL PRO STEREO HEADSET UC150 | \\?\ACP#DEVTYPE_0007&DEVREV_0000&VEN_1022&DEV_15E2&SUBSYS_103C8DD0&REV_63#5&2ba4f5e4&0&07#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\WaveUsbHsSpeaker-2189465111
AMD HD Audio DP out  mixer #4 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e4DPOut8Topo
USB GAMING MOUSE | \\?\HID#VID_30FA&PID_1440&MI_01&Col04#8&38d82fc4&0&0003#{4d1e55b2-f16f-11cf-88cb-001111000030}
VICTOR | \\?\STORAGE#Volume#{6bd00561-c34e-11ef-b65d-806e6f6e6963}#0000000011500000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}
VICTOR | \\?\ACPI#USBC000#0#{4cedf9cf-34a7-486b-9036-20812ee4467c}
Realtek HD Audio output | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\RearLineOutWave3
AMD HD Audio DP out  mixer #3 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e3DPOut2Topo
ZEB-BLANC | \\?\BTHLE#Dev_1308bb000057#8&73479d9&1&1308bb000057#{80795c47-03f0-446d-b1f2-e424b30db4da}
NVVAD Topology | \\?\ROOT#UNNAMED_DEVICE#0000#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\Topology
Realtek HD Audio output mixer | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\SingleLineOutTopo
VICTOR | \\?\ACPI#AuthenticAMD_-_AMD64_Family_25_Model_117_-_AMD_Ryzen_5_8645HS_w#_Radeon_760M_Graphics#9#{97fadb10-4e33-40ae-359c-8bef029dbdd0}
VICTOR - Left | \\?\USB#VID_0BDA&PID_B86A#00e04c000001#{a5dcbf10-6530-11d2-901f-00c04fb951ed}
VICTOR | \\?\PCI#VEN_1022&DEV_1502&SUBSYS_8DD0103C&REV_00#4&1869f48c&0&0142#{a13a7a93-11f0-4bd2-a9f5-6b5c5b88527d}\GPUPARAV
AMD Virtual EndPoint  mixer #0 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\e0VirtualEPOut2Topo
VICTOR | \\?\ROOT#MEDIA#0000#{65e8773d-8f56-11d0-a3b9-00a0c9223196}\WaveRender-0
AMD Wave USB Headset Microphone | \\?\ACP#DEVTYPE_0007&DEVREV_0000&VEN_1022&DEV_15E2&SUBSYS_103C8DD0&REV_63#5&2ba4f5e4&0&07#{65e8773d-8f56-11d0-a3b9-00a0c9223196}\WaveUsbHsMic
VICTOR | \\?\ROOT#VPCIVSP#0000#{af311b6d-e5c1-49b8-83b6-faac9fc0c346}
VICTOR | \\?\PCI#VEN_10EC&DEV_8168&SUBSYS_8DD0103C&REV_16#01000000684CE00000#{cac88484-7515-4c03-82e6-71a87abac361}
DELL PRO STEREO HEADSET UC150 | \\?\ACP#DEVTYPE_0007&DEVREV_0000&VEN_1022&DEV_15E2&SUBSYS_103C8DD0&REV_63#5&2ba4f5e4&0&07#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\WaveUsbHsMic-2189465111
VICTOR | \\?\PCI#VEN_144D&DEV_A80D&SUBSYS_A801144D&REV_00#4&23181161&0&0014#{2accfe60-c130-11d2-b082-00a0c91efb8b}
CMF Buds | \\?\BTHENUM#{0000110e-0000-1000-8000-00805f9b34fb}_VID&000102b0_PID&0000#8&2c19fa78&1&3CB0ED9B0270_C00000000#{bc03ba80-efb5-4149-9cdd-0d1074a940e1}
VICTOR | \\?\BTHENUM#{00001101-0000-1000-8000-00805f9b34fb}_LOCALMFG&0000#8&157d3582&1&000000000000_00000002#{00001101-0000-1000-8000-00805f9b34fb}
AMD HD Audio HDMI out  mixer #2 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\e2HDMIOut8Topo
VICTOR | \\?\ROOT#VPCIVSP#0000#{f13b141c-70c8-4914-a8cf-bea9b6b88b9d}
VICTOR | \\?\PCI#VEN_1022&DEV_14EE&SUBSYS_14531022&REV_00#3&11583659&1&13#{dbe4373d-3c81-40cb-ace4-e0e5d05f0c9f}
VICTOR | \\?\ACPI#AuthenticAMD_-_AMD64_Family_25_Model_117_-_AMD_Ryzen_5_8645HS_w#_Radeon_760M_Graphics#8#{45bd8344-7ed6-49cf-a440-c276c933b053}
Generic Monitor | \\?\DISPLAY#Default_Monitor#1&8713bca&0&UID0#{866519b5-3f07-4c97-b7df-24c5d8a8ccb8}
AMD HD Audio HDMI out  mixer #4 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\e4HDMIOut2Topo
VICTOR | \\?\PCI#VEN_1002&DEV_1900&SUBSYS_8DD0103C&REV_C6#4&5b043e7&0&0041#{1024e4c9-47c9-48d3-b4a8-f9df78523b53}
USB GAMING MOUSE | \\?\HID#VID_30FA&PID_1440&MI_01&Col05#8&38d82fc4&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}
AMD HD Audio HDMI out #6 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e6HDMIOut6Wave
AMD HD Audio DP out #2 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\e2DPOut4Wave
AMD HD Audio HDMI out #2 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\e2HDMIOut8Wave
AMD HD Audio HDMI out #2 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\e2HDMIOut8Wave
AMD HD Audio HDMI out #1 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e1HDMIOut6Wave
AMDAfdInstall Topology Speaker NonOffload - 0 | \\?\ACP#DEVTYPE_0002&DEVREV_0000&VEN_1022&DEV_15E2&SUBSYS_103C8DD0&REV_63#5&2ba4f5e4&0&04#{dda54a40-1e4c-11d1-a050-405705c10000}\TopologySpeakerNonOffload0
VICTOR | \\?\DISPLAY#AUOF7AD#5&99b1a92&0&UID512#{dbe4373d-3c81-40cb-ace4-e0e5d05f0c9f}
USB GAMING MOUSE | \\?\HID#VID_30FA&PID_1440&MI_01&Col01#8&38d82fc4&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\KBD
AMD HD Audio HDMI out #4 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\e4HDMIOut2Wave
OMEN Cam & Voice Wave Input | \\?\ROOT#MEDIA#0000#{65e8773d-8f56-11d0-a3b9-00a0c9223196}\WaveCaptureTemplate
Realtek HD Audio output with HAP | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\RearLineOutWaveHAP
AMD HD Audio DP out  mixer #3 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\e3DPOut8Topo
AMD HD Audio HDMI out #4 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\e4HDMIOut2Wave
ZEB-BLANC | \\?\BTHLEDevice#{00001801-0000-1000-8000-00805f9b34fb}_Dev_VID&021235_PID&aa22_REV&0001_1308bb000057#9&1c5aff12&0&0008#{00001801-0000-1000-8000-00805f9b34fb}
VICTOR | \\?\ACPI#ThermalZone#THRM#{4afa3d51-74a7-11d0-be5e-00a0c9062857}
AMD HD Audio HDMI out  mixer #6 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e6HDMIOut8Topo
VICTOR | \\?\ACPI#AuthenticAMD_-_AMD64_Family_25_Model_117_-_AMD_Ryzen_5_8645HS_w#_Radeon_760M_Graphics#a#{97fadb10-4e33-40ae-359c-8bef029dbdd0}
USB GAMING MOUSE | \\?\HID#VID_30FA&PID_1440&MI_01&Col05#8&38d82fc4&0&0004#{4afa3d53-74a7-11d0-be5e-00a0c9062857}
AMD HD Audio DP out #3 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e3DPOut4Wave
AMD HD Audio DP out  mixer #2 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\e2DPOut2Topo
AMD HD Audio HDMI out  mixer #1 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e1HDMIOut8Topo
Smart Tank 660-670 series | \\?\BTHLEDevice#{7365a0ae-e596-129d-d84a-88db1ffbcc04}_266a0e892cf6#9&e53d06d&0&0035#{7365a0ae-e596-129d-d84a-88db1ffbcc04}
Realtek HD Audio 2nd output | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\SecondaryLineOutWave
AMD HD Audio DP out #2 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\e2DPOut8Wave
CMF Buds | \\?\BTHENUM#{0000111e-0000-1000-8000-00805f9b34fb}_VID&000102b0_PID&0000#8&2c19fa78&1&3CB0ED9B0270_C00000000#{1b97cbf8-9c1e-490e-b7a1-a95feb31e20e}\scohci
OMEN Cam & Voice Wave Output | \\?\ROOT#MEDIA#0000#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\WaveRenderTemplate
VICTOR | \\?\PCI#VEN_1022&DEV_15C0&SUBSYS_8DD0103C&REV_00#4&2b23a531&0&0343#{3abf6f2d-71c4-462a-8a92-1e6861e6af27}
AMD HD Audio HDMI out  mixer #3 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e3HDMIOut2Topo
CMF Buds | \\?\BTHENUM#{0000110b-0000-1000-8000-00805f9b34fb}_VID&000102b0_PID&0000#8&2c19fa78&1&3CB0ED9B0270_C00000000#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\SRC
VICTOR | \\?\PCI#VEN_1022&DEV_1502&SUBSYS_8DD0103C&REV_00#4&1869f48c&0&0142#{1024e4c9-47c9-48d3-b4a8-f9df78523b53}
AMD HD Audio DP out #1 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\e1DPOut2Wave
VICTOR | \\?\STORAGE#Volume#{6bd00561-c34e-11ef-b65d-806e6f6e6963}#0000000011500000#{6ead3d82-25ec-46bc-b7fd-c1f0df8f5037}
AMD HD Audio DP out  mixer #3 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e3DPOut6Topo
HP Wide Vision HD Camera | \\?\USB#VID_30C9&PID_0069&MI_00#7&2000b69f&0&0000#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\GLOBAL
VICTOR | \\?\ACP#DEVTYPE_0007&DEVREV_0000&VEN_1022&DEV_15E2&SUBSYS_103C8DD0&REV_63#5&2ba4f5e4&0&07#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\WaveUsbHsMic-2189465111
VICTOR | \\?\BTHENUM#{00001101-0000-1000-8000-00805F9B34FB}_LOCALMFG&0000#8&157D3582&1&000000000000_00000000#{86e0d1e0-8089-11d0-9ce4-08003e301f73}
AMDAfdInstall Topology Bluetooth HFP Speaker | \\?\ACP#DEVTYPE_0002&DEVREV_0000&VEN_1022&DEV_15E2&SUBSYS_103C8DD0&REV_63#5&2ba4f5e4&0&04#{dda54a40-1e4c-11d1-a050-405705c10000}\TopologyBthHfpSpeaker
AMD HD Audio DP out #6 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\e6DPOut2Wave
OnePlus Nord Buds 2 | \\?\BTHENUM#{0000111e-0000-1000-8000-00805f9b34fb}_LOCALMFG&005d#8&2c19fa78&1&08128716CBBD_C00000000#{bd41df2d-addd-4fc9-a194-b9881d2a2efa}\service
VICTOR | \\?\SWD#MSRRAS#MS_AGILEVPNMINIPORT#{ad498944-762f-11d0-8dcb-00c04fc3358c}\{E0FD443A-8D52-4DC8-86EE-1838FCB83C44}
HD Audio Speaker mixer | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\eSpeakerTopo
VICTOR | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{65e8773d-8f56-11d0-a3b9-00a0c9223196}\RtNotifyWave
ZEB-SOUND BOMB N1 | \\?\BTHENUM#{00001101-0000-1000-8000-00805F9B34FB}_LOCALMFG&005D#8&157D3582&1&414221384CA2_C00000000#{86e0d1e0-8089-11d0-9ce4-08003e301f73}
AMDAfdInstall Topology Bluetooth HFP Microphone | \\?\ACP#DEVTYPE_0002&DEVREV_0000&VEN_1022&DEV_15E2&SUBSYS_103C8DD0&REV_63#5&2ba4f5e4&0&04#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\TopologyBthHfpMic
AMD Virtual EndPoint  mixer #0 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\e0VirtualEPOut6Topo
AMDAfdInstall Wave Speaker NonOffload - 0 | \\?\ACP#DEVTYPE_0002&DEVREV_0000&VEN_1022&DEV_15E2&SUBSYS_103C8DD0&REV_63#5&2ba4f5e4&0&04#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\WaveSpeakerNonOffload0
VICTOR | \\?\ROOT#CAD#0000#{ec0a1cc9-4294-43fb-bf37-b850ce95f337}\Charge Arbitration Driver Status
Realtek HD Audio Mic input | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\RtMicInWave
VICTOR | \\?\SCSI#Disk&Ven_NVMe&Prod_SAMSUNG_MZVL8512#5&249a4fd0&0&000000#{7fccc86c-228a-40ad-8a58-f590af7bfdce}
VICTOR | \\?\HDAUDIO#FUNC_01&VEN_10DE&DEV_00A0&SUBSYS_103C8DD0&REV_1001#5&1b695cc4&0&0001#{2f3e4dc3-3dd9-47ea-8aa4-8155ec2c643e}\audioparameters
AMD Wave USB Headset Speaker | \\?\ACP#DEVTYPE_0007&DEVREV_0000&VEN_1022&DEV_15E2&SUBSYS_103C8DD0&REV_63#5&2ba4f5e4&0&07#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\WaveUsbHsSpeaker
NVVAD Wave | \\?\ROOT#UNNAMED_DEVICE#0000#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\Wave00
NVVAD Wave | \\?\ROOT#UNNAMED_DEVICE#0000#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\Wave01
NVVAD Wave | \\?\ROOT#UNNAMED_DEVICE#0000#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\Wave02
NVVAD Wave | \\?\ROOT#UNNAMED_DEVICE#0000#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\Wave03
NVVAD Wave | \\?\ROOT#UNNAMED_DEVICE#0000#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\Wave04
AMD HD Audio HDMI out  mixer #4 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\e4HDMIOut6Topo
HP Wide Vision HD Camera | \\?\USB#VID_30C9&PID_0069&MI_00#7&2000b69f&0&0000#{e5323777-f976-4f5b-9b55-b94699c46e44}\GLOBAL
Mic in at front panel (black) | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\FrontMicInBlackWave
AMDAfdInstall Wave Speaker NonOffload - 0 | \\?\ACP#DEVTYPE_0002&DEVREV_0000&VEN_1022&DEV_15E2&SUBSYS_103C8DD0&REV_63#5&2ba4f5e4&0&04#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\WaveSpeakerNonOffload0
AMD HD Audio DP out #2 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\e2DPOut8Wave
VICTOR | \\?\ACPI#AuthenticAMD_-_AMD64_Family_25_Model_117_-_AMD_Ryzen_5_8645HS_w#_Radeon_760M_Graphics#4#{dbe4373d-3c81-40cb-ace4-e0e5d05f0c9f}
VICTOR | \\?\SWD#MSRRAS#MS_AGILEVPNMINIPORT#{cac88484-7515-4c03-82e6-71a87abac361}
VICTOR | \\?\PCI#VEN_10DE&DEV_25AC&SUBSYS_8DD0103C&REV_A1#4&168a62e2&0&0009#{5b45201d-f2f2-4f3b-85bb-30ff1f953599}
VICTOR | \\?\HDAUDIO#FUNC_01&VEN_10DE&DEV_00A0&SUBSYS_103C8DD0&REV_1001#5&1b695cc4&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\Topo00
AMD HD Audio HDMI out #4 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\e4HDMIOut6Wave
AMD HD Audio DP out #1 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\e1DPOut2Wave
VICTOR | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\RearLineOutTopoHap2
Realtek HD Audio 2nd output mixer with HAP | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\RearLineOutTopoHAP3
Tee/Sink-to-Sink Converter | \\?\ROOT#SYSTEM#0000#{cf1dda2c-9743-11d0-a3ee-00a0c9223196}\{cfd669f1-9bc2-11d0-8299-0000f822fe8a}&{CF1DDA2C-9743-11D0-A3EE-00A0C9223196}
AMD HD Audio HDMI out #4 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\e4HDMIOut6Wave
AMD HD Audio HDMI out #3 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e3HDMIOut4Wave
AMD Virtual EndPoint #0 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\e0VirtualEPOut2Wave
AMD HD Audio DP out #6 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\e6DPOut2Wave
DELL PRO STEREO HEADSET UC150 | \\?\ACP#DEVTYPE_0007&DEVREV_0000&VEN_1022&DEV_15E2&SUBSYS_103C8DD0&REV_63#5&2ba4f5e4&0&07#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\TopologyUsbHsMic-2189465111
AMD HD Audio DP out #3 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e3DPOut8Wave
VICTOR | \\?\PCI#VEN_10DE&DEV_25AC&SUBSYS_8DD0103C&REV_A1#4&168a62e2&0&0009#{7cffb67c-c8da-4515-a90a-e525a9e485b3}
Noise Buds 1 | \\?\BTHENUM#{0000111e-0000-1000-8000-00805f9b34fb}_VID&000102b0_PID&0000#8&2c19fa78&1&081287D83B62_C00000000#{1b97cbf8-9c1e-490e-b7a1-a95feb31e20e}\scohci
Boult Audio Airbass | \\?\BTHENUM#{00001101-0000-1000-8000-00805f9b34fb}_VID&000105d6_PID&000a#8&157d3582&1&73214FCE2BB3_C00000000#{b142fc3e-fa4e-460b-8abc-072b628b3c70}
AMD HD Audio DP out  mixer #2 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\e2DPOut6Topo
Boult Audio Airbass | \\?\BTHENUM#{0000111e-0000-1000-8000-00805f9b34fb}_VID&000105d6_PID&000a#8&2c19fa78&1&73214FCE2BB3_C00000000#{0000111e-0000-1000-8000-00805f9b34fb}
Boult Audio Airbass | \\?\BTHENUM#{0000111e-0000-1000-8000-00805f9b34fb}_VID&000105d6_PID&000a#8&2c19fa78&1&73214FCE2BB3_C00000000#{b142fc3e-fa4e-460b-8abc-072b628b3c70}
Realtek HD Secondary output mixer | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\SecondaryLineOutTopo
VICTOR | \\?\SWD#MSRRAS#MS_PPTPMINIPORT#{ad498944-762f-11d0-8dcb-00c04fc3358c}\{55076F7F-04FA-4D4C-94FB-009BD26D19A5}
NVIDIA High Definition Audio | \\?\HDAUDIO#FUNC_01&VEN_10DE&DEV_00A0&SUBSYS_103C8DD0&REV_1001#5&1b695cc4&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\Topo4_192
AMD HD Audio DP out #2 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e2DPOut2Wave
VICTOR | \\?\ACPI#AuthenticAMD_-_AMD64_Family_25_Model_117_-_AMD_Ryzen_5_8645HS_w#_Radeon_760M_Graphics#6#{97fadb10-4e33-40ae-359c-8bef029dbdd0}
VICTOR | \\?\DISPLAY#AUOF7AD#5&99b1a92&0&UID512#{10910c20-0c64-4172-9409-add3064c0cad}\color
VICTOR | \\?\ROOT#MEDIA#0000#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\WaveCapture-0
AMD HD Audio HDMI out  mixer #3 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e3HDMIOut6Topo
CMF Buds | \\?\BTHENUM#{0000110b-0000-1000-8000-00805f9b34fb}_VID&000102b0_PID&0000#8&2c19fa78&1&3CB0ED9B0270_C00000000#{e630310c-1733-42bb-9847-7e45d1a27490}\CONTROL
ZEB-SOUND BOMB N1 | \\?\BTHENUM#{0000110b-0000-1000-8000-00805f9b34fb}_LOCALMFG&005d#8&2c19fa78&1&414221384CA2_C00000000#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\SNK
ZEB-SOUND BOMB N1 | \\?\BTHENUM#{0000110b-0000-1000-8000-00805f9b34fb}_LOCALMFG&005d#8&2c19fa78&1&414221384CA2_C00000000#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\SRC
